,lat,lng
114,37.1022587,-76.3871292
115,37.1022587,-76.3871292
116,37.1022589,-76.3871292
117,37.1022592,-76.3871292
118,37.1022596,-76.387129
119,37.10226,-76.3871289
120,37.1022592,-76.3871293
121,37.1022615,-76.3871286
122,37.1022606,-76.3871296
123,37.1022634,-76.3871285
124,37.1022625,-76.3871298
125,37.1022658,-76.3871288
126,37.1022649,-76.38713
127,37.1022686,-76.3871291
128,37.1022676,-76.3871305
129,37.1022717,-76.3871294
130,37.1022733,-76.3871296
131,37.1022748,-76.3871297
132,37.1022764,-76.3871299
133,37.1022779,-76.3871299
134,37.1022794,-76.38713
135,37.1022809,-76.3871299
136,37.1022824,-76.3871298
137,37.1022838,-76.3871297
138,37.1022854,-76.3871295
139,37.1022869,-76.3871292
140,37.1022886,-76.3871289
141,37.1022902,-76.3871286
142,37.1022918,-76.3871283
143,37.1022934,-76.387128
144,37.102295,-76.3871277
145,37.102295,-76.3871296
146,37.1022981,-76.3871272
147,37.1022981,-76.3871292
148,37.1023008,-76.387127
149,37.1023005,-76.3871289
150,37.1023028,-76.387127
151,37.1023023,-76.3871284
152,37.1023038,-76.387127
153,37.1023034,-76.387128
154,37.1023036,-76.3871269
155,37.1023033,-76.3871274
156,37.1023027,-76.3871265
157,37.1023021,-76.3871263
158,37.1023015,-76.387126
159,37.1023011,-76.3871257
160,37.1023009,-76.3871255
161,37.1023009,-76.3871251
162,37.1023011,-76.3871248
163,37.1023015,-76.3871244
164,37.102302,-76.3871241
165,37.1023027,-76.3871238
166,37.1023033,-76.3871236
167,37.1023038,-76.3871233
168,37.1023041,-76.3871231
169,37.1023041,-76.3871228
170,37.1023036,-76.3871229
171,37.1023032,-76.3871223
172,37.102303,-76.3871223
173,37.1023015,-76.3871218
174,37.1023017,-76.3871217
175,37.1022995,-76.3871214
176,37.1022995,-76.3871211
177,37.1022975,-76.3871208
178,37.1022975,-76.3871202
179,37.1022957,-76.3871197
180,37.1022957,-76.3871188
181,37.1022943,-76.3871175
182,37.1022944,-76.3871165
183,37.1022933,-76.3871137
184,37.1022931,-76.3871112
185,37.102293,-76.3871085
186,37.1022931,-76.3871054
187,37.1022933,-76.3871021
188,37.1022935,-76.3870985
189,37.1022939,-76.3870946
190,37.1022943,-76.3870906
191,37.1022949,-76.387089
192,37.1022952,-76.3870818
193,37.1022958,-76.387081
194,37.1022961,-76.3870728
195,37.1022965,-76.387073
196,37.1022969,-76.3870643
197,37.1022967,-76.3870652
198,37.1022975,-76.387057
199,37.1022967,-76.3870584
200,37.1022978,-76.3870516
201,37.1022965,-76.3870531
202,37.1022978,-76.387048
203,37.102296,-76.3870493
204,37.102298,-76.3870461
205,37.1022955,-76.3870473
206,37.1022982,-76.3870459
207,37.1022953,-76.3870466
208,37.1022984,-76.3870467
209,37.1022985,-76.3870474
210,37.1022987,-76.387048
211,37.1022987,-76.3870487
212,37.1022987,-76.3870494
213,37.1022985,-76.3870499
214,37.1022984,-76.3870504
215,37.1022981,-76.3870508
216,37.1022978,-76.3870511
217,37.1022974,-76.3870512
218,37.1022931,-76.3870505
219,37.1022965,-76.387051
220,37.1022922,-76.3870503
221,37.1022956,-76.3870504
222,37.1022911,-76.3870498
223,37.1022948,-76.3870497
224,37.1022903,-76.3870491
225,37.1022941,-76.387049
226,37.1022894,-76.3870489
227,37.1022936,-76.3870485
228,37.1022888,-76.3870487
229,37.1022932,-76.3870483
230,37.1022886,-76.3870487
231,37.1022929,-76.3870482
232,37.1022929,-76.3870482
233,37.1022929,-76.3870482
234,37.1022929,-76.3870482
235,37.1022929,-76.3870483
236,37.1022929,-76.3870484
237,37.1022929,-76.3870485
238,37.102293,-76.3870487
239,37.1022931,-76.387049
240,37.1022931,-76.3870492
241,37.1022887,-76.3870513
242,37.1022933,-76.3870497
243,37.1022889,-76.3870519
244,37.1022936,-76.3870501
245,37.1022892,-76.3870524
246,37.1022939,-76.3870505
247,37.1022896,-76.3870529
248,37.1022943,-76.3870508
249,37.1022898,-76.3870535
250,37.1022946,-76.3870511
251,37.10229,-76.3870541
252,37.1022947,-76.3870515
253,37.1022903,-76.3870545
254,37.1022949,-76.3870518
255,37.1022906,-76.3870548
256,37.102295,-76.387052
257,37.1022908,-76.3870549
258,37.1022951,-76.3870522
259,37.1022909,-76.3870551
260,37.102295,-76.3870523
261,37.102295,-76.3870523
262,37.1022912,-76.3870555
263,37.1022951,-76.3870523
264,37.1022914,-76.3870554
265,37.1022951,-76.3870522
266,37.1022916,-76.3870554
267,37.1022951,-76.3870521
268,37.1022918,-76.3870552
269,37.1022951,-76.3870519
270,37.1022918,-76.3870551
271,37.1022951,-76.3870517
272,37.1022919,-76.3870549
273,37.1022951,-76.3870515
274,37.102292,-76.3870546
275,37.1022953,-76.3870514
276,37.1022919,-76.3870545
277,37.1022954,-76.3870515
278,37.1022955,-76.3870517
279,37.1022957,-76.3870519
280,37.1022959,-76.3870522
281,37.1022961,-76.3870526
282,37.1022964,-76.3870529
283,37.1022969,-76.3870533
284,37.1022973,-76.3870536
285,37.1022979,-76.387054
286,37.1022985,-76.3870544
287,37.1022992,-76.3870548
288,37.1023,-76.3870551
289,37.1022981,-76.3870581
290,37.1023019,-76.387056
291,37.1023004,-76.3870594
292,37.1023044,-76.3870571
293,37.1023029,-76.3870609
294,37.1023073,-76.3870586
295,37.1023059,-76.3870626
296,37.1023105,-76.3870603
297,37.1023094,-76.3870645
298,37.102314,-76.3870624
299,37.102313,-76.3870668
300,37.1023179,-76.3870647
301,37.102317,-76.3870692
302,37.1023219,-76.3870672
303,37.1023211,-76.3870715
304,37.1023263,-76.3870701
305,37.1023254,-76.3870739
306,37.1023309,-76.3870732
307,37.1023334,-76.3870748
308,37.1023359,-76.3870764
309,37.1023386,-76.3870782
310,37.1023413,-76.38708
311,37.1023442,-76.3870819
312,37.1023457,-76.3870864
313,37.1023501,-76.3870857
314,37.1023513,-76.38709
315,37.1023564,-76.3870897
316,37.1023573,-76.3870939
317,37.1023631,-76.3870939
318,37.1023635,-76.3870979
319,37.10237,-76.3870982
320,37.10237,-76.3871019
321,37.1023772,-76.3871028
322,37.1023768,-76.3871061
323,37.1023847,-76.3871076
324,37.102384,-76.3871106
325,37.1023924,-76.3871127
326,37.1023914,-76.3871153
327,37.1024003,-76.387118
328,37.1023991,-76.3871204
329,37.1024084,-76.3871238
330,37.1024067,-76.3871258
331,37.1024166,-76.3871297
332,37.1024207,-76.3871328
333,37.1024249,-76.387136
334,37.1024289,-76.3871392
335,37.1024329,-76.3871423
336,37.102437,-76.3871456
337,37.102441,-76.3871488
338,37.1024451,-76.387152
339,37.1024492,-76.3871553
340,37.1024532,-76.3871586
341,37.1024534,-76.3871615
342,37.1024615,-76.3871652
343,37.1024612,-76.3871678
344,37.1024697,-76.3871718
345,37.1024691,-76.387174
346,37.102478,-76.3871785
347,37.102477,-76.3871803
348,37.1024863,-76.387185
349,37.1024852,-76.3871867
350,37.1024946,-76.3871917
351,37.1024935,-76.387193
352,37.1025032,-76.3871984
353,37.1025018,-76.3871992
354,37.102512,-76.387205
355,37.1025164,-76.3872083
356,37.1025208,-76.3872116
357,37.1025252,-76.3872149
358,37.1025296,-76.3872182
359,37.102534,-76.3872215
360,37.1025352,-76.3872247
361,37.1025427,-76.387228
362,37.1025438,-76.3872311
363,37.1025515,-76.3872346
364,37.1025524,-76.3872376
365,37.1025604,-76.3872412
366,37.1025609,-76.3872443
367,37.1025691,-76.3872479
368,37.1025694,-76.3872511
369,37.102578,-76.3872549
370,37.1025781,-76.3872578
371,37.1025871,-76.387262
372,37.1025868,-76.3872644
373,37.1025964,-76.3872693
374,37.1025956,-76.3872711
375,37.1026056,-76.3872763
376,37.1026044,-76.3872779
377,37.1026151,-76.3872835
378,37.1026134,-76.3872848
379,37.1026244,-76.3872905
380,37.1026222,-76.3872916
381,37.1026309,-76.3872986
382,37.1026385,-76.3873011
383,37.1026399,-76.3873057
384,37.1026479,-76.3873084
385,37.1026489,-76.3873128
386,37.1026575,-76.3873157
387,37.1026581,-76.3873199
388,37.1026672,-76.387323
389,37.1026675,-76.3873268
390,37.1026767,-76.3873301
391,37.1026769,-76.3873335
392,37.1026865,-76.3873371
393,37.1026864,-76.3873403
394,37.1026965,-76.3873441
395,37.1026961,-76.3873473
396,37.1027065,-76.3873511
397,37.1027059,-76.3873545
398,37.1027166,-76.3873584
399,37.1027157,-76.3873615
400,37.1027269,-76.3873659
401,37.1027252,-76.3873685
402,37.1027371,-76.3873732
403,37.1027351,-76.3873755
404,37.1027449,-76.3873826
405,37.1027525,-76.3873841
406,37.1027545,-76.3873895
407,37.1027627,-76.3873911
408,37.1027643,-76.3873963
409,37.1027729,-76.3873981
410,37.1027743,-76.387403
411,37.1027829,-76.3874051
412,37.1027841,-76.3874098
413,37.1027932,-76.3874123
414,37.1027938,-76.3874168
415,37.1028036,-76.3874196
416,37.1028038,-76.3874238
417,37.102814,-76.387427
418,37.1028138,-76.3874308
419,37.1028244,-76.3874344
420,37.1028238,-76.3874379
421,37.102835,-76.3874419
422,37.102834,-76.387445
423,37.1028458,-76.3874495
424,37.1028443,-76.3874523
425,37.1028565,-76.3874569
426,37.1028546,-76.3874596
427,37.1028649,-76.3874667
428,37.1028726,-76.3874681
429,37.1028751,-76.387474
430,37.1028833,-76.3874757
431,37.1028852,-76.3874814
432,37.1028937,-76.3874832
433,37.1028952,-76.3874889
434,37.1029041,-76.387491
435,37.1029052,-76.3874965
436,37.1029143,-76.3874987
437,37.1029152,-76.3875042
438,37.1029244,-76.3875065
439,37.1029253,-76.3875118
440,37.1029346,-76.3875145
441,37.1029354,-76.3875195
442,37.1029449,-76.3875224
443,37.1029452,-76.387527
444,37.1029551,-76.3875302
445,37.102955,-76.3875343
446,37.1029651,-76.3875377
447,37.1029647,-76.3875415
448,37.1029748,-76.3875449
449,37.1029741,-76.3875484
450,37.1029843,-76.3875518
451,37.1029832,-76.3875549
452,37.102992,-76.387561
453,37.1029978,-76.3875615
454,37.1030004,-76.3875669
455,37.1030063,-76.3875675
456,37.1030086,-76.3875726
457,37.1030144,-76.3875732
458,37.1030164,-76.387578
459,37.1030219,-76.3875786
460,37.103024,-76.3875831
461,37.1030291,-76.3875837
462,37.103031,-76.3875883
463,37.103036,-76.3875886
464,37.1030377,-76.3875932
465,37.1030425,-76.3875934
466,37.103044,-76.3875979
467,37.1030486,-76.3875978
468,37.1030499,-76.3876023
469,37.1030544,-76.387602
470,37.1030556,-76.3876063
471,37.1030598,-76.3876058
472,37.1030609,-76.3876098
473,37.1030657,-76.3876132
474,37.1030674,-76.3876108
475,37.1030701,-76.3876162
476,37.1030719,-76.3876136
477,37.1030744,-76.3876188
