,lat,lng
215,37.1023056,-76.3869679
216,37.1023069,-76.3869704
217,37.1023053,-76.3869682
218,37.1023066,-76.3869709
219,37.1023049,-76.3869686
220,37.1023062,-76.3869714
221,37.1023045,-76.3869688
222,37.102306,-76.3869717
223,37.1023041,-76.386969
224,37.1023058,-76.3869715
225,37.1023039,-76.3869691
226,37.1023056,-76.3869712
227,37.1023038,-76.3869688
228,37.1023056,-76.3869709
229,37.1023038,-76.3869685
230,37.1023055,-76.3869707
231,37.1023039,-76.3869682
232,37.1023058,-76.3869704
233,37.102304,-76.3869681
234,37.1023061,-76.3869703
235,37.1023042,-76.3869681
236,37.1023063,-76.3869705
237,37.1023044,-76.3869683
238,37.1023065,-76.3869707
239,37.1023046,-76.3869685
240,37.1023065,-76.3869709
241,37.1023066,-76.386971
242,37.1023048,-76.386969
243,37.1023069,-76.386971
244,37.1023048,-76.3869693
245,37.1023069,-76.3869709
246,37.1023049,-76.3869694
247,37.102307,-76.3869708
248,37.102305,-76.3869694
249,37.102307,-76.3869705
250,37.1023051,-76.3869693
251,37.1023069,-76.3869701
252,37.1023053,-76.3869691
253,37.1023067,-76.3869699
254,37.1023054,-76.3869689
255,37.1023064,-76.3869695
256,37.1023056,-76.3869686
257,37.1023061,-76.3869692
258,37.1023056,-76.3869683
259,37.1023061,-76.3869688
260,37.1023056,-76.386968
261,37.1023059,-76.3869684
262,37.1023056,-76.3869678
263,37.1023058,-76.386968
264,37.1023054,-76.3869678
265,37.1023057,-76.3869678
266,37.1023054,-76.3869677
267,37.1023052,-76.3869679
268,37.1023053,-76.3869679
269,37.102305,-76.386968
270,37.1023052,-76.3869681
271,37.102305,-76.3869683
272,37.102305,-76.3869684
273,37.102305,-76.3869686
274,37.1023048,-76.3869687
275,37.102305,-76.3869688
276,37.1023047,-76.3869688
277,37.102305,-76.3869689
278,37.1023045,-76.3869689
279,37.1023051,-76.3869689
280,37.1023045,-76.3869688
281,37.1023051,-76.3869689
282,37.1023045,-76.3869686
283,37.1023051,-76.3869688
284,37.1023042,-76.3869684
285,37.1023051,-76.3869689
286,37.1023039,-76.3869683
287,37.1023051,-76.3869688
288,37.1023051,-76.3869688
