,timeus,volt,voltr,curr,currtot,enrgtot,temp,res,vcc,vservo,flags,safety
0,3017111656.0,24.88706,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,5.02251,1.815,1.0,6.0
1,3017254234.0,24.87618,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.890381,1.29,1.0,6.0
2,3017354118.0,24.84841,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,5.133691,1.817,1.0,6.0
3,3017454143.0,24.83313,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.874268,1.817,1.0,6.0
4,3017554254.0,24.87052,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.80498,0.447,1.0,6.0
5,3017654264.0,24.87447,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.904883,0.739,1.0,6.0
6,3017754188.0,24.86324,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.796924,1.817,1.0,6.0
7,3017854265.0,24.8547,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,5.122412,0.439,1.0,6.0
8,3017954555.0,24.86324,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.904883,0.739,1.0,6.0
9,3018054767.0,24.86189,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,5.125635,1.278,1.0,6.0
10,3018155059.0,24.86971,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.861377,1.817,1.0,6.0
11,3018255373.0,24.86638,25.10232,0.0,0.8211982,0.02050288,0.0,58.03526,4.903271,1.817,1.0,6.0
12,3018355732.0,23.93456,25.14808,2.293901,0.8853745,0.02203891,0.0,0.5290231,4.970947,1.817,1.0,6.0
13,3018456059.0,23.67812,25.14317,7.921205,1.105296,0.02724623,0.0,0.1849533,4.653515,1.812,1.0,6.0
14,3018556286.0,23.84153,24.48742,3.437639,1.20114,0.02953131,0.0,0.1878902,4.937109,0.483,1.0,6.0
15,3018656447.0,23.98911,24.24868,1.381481,1.239502,0.03045158,0.0,0.1878902,4.635791,0.8190001,1.0,6.0
16,3018756683.0,24.0017,24.1013,0.5301032,1.254326,0.03080737,0.0,0.1878902,4.985449,1.397,1.0,6.0
17,3018856875.0,23.98911,24.2185,1.220844,1.288147,0.03161872,0.0,0.1878902,4.661572,1.817,1.0,6.0
18,3018957282.0,24.02111,24.21428,1.028079,1.317018,0.03231224,0.0,0.1878902,4.882324,0.831,1.0,6.0
19,3019058086.0,24.01159,24.1806,0.899569,1.342138,0.03291541,0.0,0.1878902,4.724414,0.488,1.0,6.0
20,3019158637.0,24.01338,24.17436,0.8567324,1.366077,0.03349026,0.0,0.1878902,4.890381,1.817,1.0,6.0
21,3019258767.0,24.05347,24.23819,0.9831005,1.393299,0.03414504,0.0,0.1878902,4.766308,1.817,1.0,6.0
22,3019359069.0,24.03586,24.20756,0.9138479,1.418885,0.03476002,0.0,0.1878902,4.988672,0.488,1.0,6.0
23,3019459348.0,24.0195,24.16678,0.7839101,1.440613,0.03528191,0.0,0.1878902,4.851709,0.826,1.0,6.0
24,3019560332.0,24.04053,24.19325,0.8128248,1.463697,0.03583686,0.0,0.1878902,4.676074,1.38,1.0,6.0
25,3019661315.0,24.0035,24.12892,0.6675373,1.482192,0.03628081,0.0,0.1878902,4.711524,1.817,1.0,6.0
26,3019761340.0,24.05563,24.21153,0.8317444,1.505395,0.03683898,0.0,0.1874384,4.627734,1.817,1.0,6.0
27,3019861354.0,24.00574,24.13522,0.6907405,1.524508,0.0372978,0.0,0.1874384,4.980615,0.483,1.0,6.0
28,3019961123.0,24.04035,24.1909,0.8031866,1.546806,0.03783384,0.0,0.1874384,4.656738,0.809,1.0,6.0
29,3020061194.0,24.02597,24.1723,0.7806973,1.56852,0.03835554,0.0,0.1874384,4.987061,1.817,1.0,6.0
30,3020161192.0,24.03406,24.17323,0.7425014,1.589121,0.03885067,0.0,0.1874384,4.811426,1.812,1.0,6.0
31,3020261109.0,24.06911,24.232,0.8674415,1.61323,0.03943095,0.0,0.1877844,4.871045,1.815,1.0,6.0
32,3020361138.0,24.0106,24.14031,0.6907405,1.632421,0.03989173,0.0,0.1877844,4.985449,0.459,1.0,6.0
33,3020461223.0,24.05024,24.21447,0.8745809,1.656755,0.04047698,0.0,0.1877844,4.69541,0.814,1.0,6.0
34,3020561229.0,24.02031,24.15665,0.7260807,1.676895,0.04096076,0.0,0.1877844,4.890381,1.413,1.0,6.0
35,3020661166.0,24.07091,24.24453,0.924557,1.702585,0.04157914,0.0,0.1877844,4.666406,1.817,1.0,6.0
36,3020761439.0,24.06372,24.22281,0.8460233,1.726211,0.04214767,0.0,0.1880476,4.969336,1.817,1.0,6.0
37,3020861737.0,24.05914,24.21924,0.8513778,1.749879,0.0427171,0.0,0.1880476,4.6229,0.49,1.0,6.0
38,3020962038.0,24.07271,24.2459,0.9209873,1.7756,0.04333627,0.0,0.1880476,4.99834,0.8290001,1.0,6.0
39,3021062499.0,24.03406,24.17301,0.7389317,1.796208,0.04383156,0.0,0.1880476,4.890381,1.401,1.0,6.0
40,3021163005.0,24.05743,24.21458,0.835314,1.819557,0.04439328,0.0,0.1881387,4.766308,1.817,1.0,6.0
41,3021263822.0,24.04296,24.19588,0.8128248,1.842366,0.04494167,0.0,0.1881387,4.8646,0.816,1.0,6.0
42,3021364708.0,24.0754,24.24532,0.9031387,1.867646,0.04555029,0.0,0.1881387,4.784033,1.404,1.0,6.0
43,3021465060.0,24.03163,24.17065,0.7389317,1.888117,0.04604225,0.0,0.1881387,4.969336,1.817,1.0,6.0
44,3021565094.0,24.04934,24.20112,0.8067563,1.910605,0.04658307,0.0,0.1881387,4.693799,1.817,1.0,6.0
45,3021665111.0,24.04215,24.19024,0.7871229,1.932453,0.04710833,0.0,0.1881387,4.97417,0.48,1.0,6.0
46,3021764968.0,24.06372,24.22558,0.8603022,1.956304,0.04768228,0.0,0.1881387,4.698633,0.807,1.0,6.0
47,3021864837.0,24.05914,24.21931,0.8513778,1.97994,0.04825095,0.0,0.1881387,4.97417,1.382,1.0,6.0
48,3021965210.0,24.04574,24.19014,0.7674895,2.001434,0.04876778,0.0,0.1881387,4.734082,1.817,1.0,6.0
49,3022065743.0,24.05428,24.20234,0.7871229,2.023356,0.0492951,0.0,0.1880994,4.882324,1.401,1.0,6.0
50,3022165827.0,24.03226,24.17058,0.735362,2.043766,0.04978561,0.0,0.1880994,4.796924,1.817,1.0,6.0
51,3022265957.0,24.06911,24.23161,0.8638718,2.067848,0.05036524,0.0,0.1880994,4.746973,1.817,1.0,6.0
52,3022366229.0,24.03163,24.17666,0.7710592,2.08931,0.050881,0.0,0.1880994,4.943554,1.368,1.0,6.0
53,3022466577.0,24.07271,24.23856,0.8817204,2.113927,0.0514736,0.0,0.1880994,4.692187,1.815,1.0,6.0
54,3022566991.0,24.04862,24.20754,0.8449523,2.137477,0.05203993,0.0,0.188085,5.001563,1.817,1.0,6.0
55,3022667006.0,24.06102,24.22485,0.8710113,2.1616,0.05262036,0.0,0.188085,4.709912,0.483,1.0,6.0
56,3022767095.0,24.06642,24.22715,0.8545905,2.185455,0.05319447,0.0,0.188085,4.996728,0.826,1.0,6.0
57,3022867294.0,24.03496,24.17394,0.7389317,2.205958,0.05368726,0.0,0.188085,4.761475,1.406,1.0,6.0
58,3022967496.0,24.0745,24.24189,0.8899308,2.23081,0.05428555,0.0,0.188085,4.84043,1.817,1.0,6.0
59,3023067776.0,24.03675,24.20735,0.9067084,2.256017,0.05489145,0.0,0.1881455,4.813037,1.817,1.0,6.0
60,3023167891.0,24.01383,24.46055,2.415985,2.323166,0.05650395,0.0,0.1849004,4.698633,0.488,1.0,6.0
61,3023267872.0,23.73924,25.14273,9.102781,2.575824,0.06250186,0.0,0.1541828,4.795312,0.8330001,1.0,6.0
62,3023367865.0,23.89492,24.79597,6.039963,2.743676,0.06651267,0.0,0.1491823,4.651904,1.815,1.0,6.0
63,3023467776.0,23.94867,24.66104,4.861956,2.878451,0.06974035,0.0,0.1465203,4.82915,0.524,1.0,6.0
64,3023567683.0,23.80351,24.94456,8.108972,3.104101,0.07511161,0.0,0.1407146,4.742138,0.85,1.0,6.0
65,3023667715.0,23.45251,25.14178,19.31575,3.640134,0.08768294,0.0,0.08745556,4.975781,1.556,1.0,6.0
66,3023767695.0,23.17738,25.14134,34.60128,4.601108,0.1099558,0.0,0.05675987,4.903271,0.969,1.0,6.0
67,3023867746.0,22.83591,25.14117,51.24331,6.026469,0.1425052,0.0,0.0449867,4.850098,1.79,1.0,6.0
68,3023968046.0,22.4663,25.14108,69.46279,7.96697,0.1861011,0.0,0.03850661,4.684131,1.788,1.0,6.0
69,3024068440.0,22.21391,25.14103,83.33865,10.28737,0.2376463,0.0,0.03512323,4.614844,1.817,1.0,6.0
70,3024168457.0,22.06991,25.08428,87.74975,12.72036,0.2913421,0.0,0.03435187,4.817871,0.763,1.0,6.0
71,3024268462.0,22.15099,24.98406,83.79556,15.05292,0.3430107,0.0,0.03380933,4.511719,1.334,1.0,6.0
72,3024368565.0,22.26335,24.89112,78.55522,17.23525,0.3915967,0.0,0.03345123,4.801758,1.817,1.0,6.0
73,3024468376.0,22.37975,24.78275,72.22575,19.23402,0.4363286,0.0,0.03327075,4.666406,0.7780001,1.0,6.0
74,3024568267.0,22.64805,24.73654,62.96626,20.98611,0.47601,0.0,0.03316849,4.603564,1.305,1.0,6.0
75,3024668486.0,22.89667,24.55101,50.0578,22.38051,0.5079371,0.0,0.03304867,4.795312,1.817,1.0,6.0
76,3024768416.0,23.17477,24.46117,39.15267,23.46368,0.5330393,0.0,0.03285608,4.838818,1.81,1.0,6.0
77,3024868204.0,23.16767,24.36042,36.59318,24.48012,0.5565878,0.0,0.03259506,4.937109,1.817,1.0,6.0
78,3024968203.0,23.09298,24.36362,39.22406,25.56988,0.5817537,0.0,0.03239461,4.589062,0.684,1.0,6.0
79,3025068195.0,23.04174,24.38728,41.70502,26.72812,0.6084416,0.0,0.03226314,4.866211,1.167,1.0,6.0
80,3025168283.0,23.00345,24.37248,42.59138,27.91374,0.6357148,0.0,0.0321435,4.685742,1.819,1.0,6.0
81,3025268355.0,23.04084,24.38619,41.95847,29.07862,0.6625547,0.0,0.03206388,4.929053,1.812,1.0,6.0
82,3025368257.0,22.96138,24.37491,44.18811,30.30453,0.6907034,0.0,0.03198884,4.798535,1.121,1.0,6.0
83,3025468188.0,22.8422,24.4654,50.81137,31.71599,0.7229441,0.0,0.03194559,4.684131,1.827,1.0,6.0
84,3025568255.0,22.7373,24.49088,55.01186,33.24636,0.7577406,0.0,0.03187636,4.898438,1.041,1.0,6.0
85,3025668554.0,22.69569,24.53249,57.82587,34.86015,0.7943667,0.0,0.0317644,4.579394,1.841,1.0,6.0
86,3025770756.0,22.66773,24.53298,58.9057,36.55947,0.8328865,0.0,0.0316649,4.903271,1.817,1.0,6.0
87,3025873632.0,22.70414,24.54502,58.3242,38.21059,0.8703735,0.0,0.03156289,4.581006,1.827,1.0,6.0
88,3025976642.0,22.71816,24.52039,57.2083,39.86665,0.9079962,0.0,0.03150299,4.814648,0.705,1.0,6.0
89,3026080384.0,22.73568,24.50279,56.14917,41.47762,0.9446227,0.0,0.03147172,4.616455,1.138,1.0,6.0
90,3026184387.0,22.73811,24.49794,55.95641,43.10575,0.9816434,0.0,0.03145007,4.90166,1.812,1.0,6.0
91,3026288385.0,22.75753,24.49659,55.32671,44.69277,1.01776,0.0,0.03143262,4.590674,1.822,1.0,6.0
92,3026392992.0,22.75348,24.47118,54.6199,46.29803,1.054285,0.0,0.03144813,4.775977,1.81,1.0,6.0
93,3026497865.0,22.73568,24.46552,54.97009,47.88546,1.090377,0.0,0.03146868,4.571338,0.703,1.0,6.0
94,3026601275.0,22.71906,24.44,54.60241,49.44829,1.125883,0.0,0.03151782,4.688965,1.208,1.0,6.0
95,3026705980.0,22.76768,24.48413,54.44437,51.05727,1.162515,0.0,0.03152681,4.560059,1.815,1.0,6.0
96,3026812150.0,22.77128,24.4738,54.00948,52.64704,1.198717,0.0,0.0315227,4.664795,1.812,1.0,6.0
97,3026917453.0,22.73811,24.43841,53.9388,54.21509,1.234371,0.0,0.0315227,4.875879,1.812,1.0,6.0
98,3027021468.0,22.75591,24.45687,53.95986,55.76239,1.269581,0.0,0.0315227,4.61001,0.717,1.0,6.0
99,3027124586.0,22.77775,24.46148,53.42476,57.29127,1.304406,0.0,0.03151582,4.903271,1.186,1.0,6.0
100,3027228876.0,22.82467,24.49998,53.09706,58.85077,1.340001,0.0,0.03155182,4.613232,1.807,1.0,6.0
101,3027334024.0,22.76076,24.43597,53.09385,60.39313,1.375106,0.0,0.03155182,4.713135,1.812,1.0,6.0
102,3027438220.0,22.76723,24.45511,53.49544,61.93602,1.410233,0.0,0.03155182,4.709912,1.803,1.0,6.0
103,3027542426.0,22.75186,24.43913,53.47617,63.48978,1.445584,0.0,0.03155182,4.750195,1.817,1.0,6.0
104,3027646369.0,22.78377,24.43579,52.40347,64.99353,1.479845,0.0,0.031525,4.906494,1.817,1.0,6.0
105,3027750574.0,22.79474,24.45891,52.78221,66.53481,1.514978,0.0,0.03152894,4.659961,0.715,1.0,6.0
106,3027854638.0,22.77613,24.45642,53.29304,68.05991,1.549714,0.0,0.03152934,4.788867,1.193,1.0,6.0
107,3027958227.0,22.75267,24.43418,53.33159,69.60186,1.584798,0.0,0.03152934,4.774365,1.807,1.0,6.0
108,3028061951.0,22.73164,24.41829,53.42476,71.13603,1.619672,0.0,0.03157067,4.906494,1.812,1.0,6.0
109,3028165650.0,22.75995,24.4318,52.9557,72.6665,1.654505,0.0,0.03157067,4.621289,1.819,1.0,6.0
110,3028269999.0,22.77209,24.46561,53.64215,74.22511,1.689998,0.0,0.03157067,4.772754,0.691,1.0,6.0
111,3028375076.0,22.74296,24.44252,53.81993,75.80459,1.72592,0.0,0.03157854,4.687354,1.191,1.0,6.0
112,3028479216.0,22.74216,24.4342,53.55327,77.33259,1.76067,0.0,0.03159556,4.914551,1.817,1.0,6.0
113,3028582655.0,22.76319,24.45102,53.41191,78.87824,1.795854,0.0,0.03160033,4.643847,1.819,1.0,6.0
114,3028687660.0,22.75914,24.43413,53.02959,80.43744,1.83134,0.0,0.0315859,4.763086,1.824,1.0,6.0
115,3028791803.0,22.76481,24.43876,53.0071,81.94601,1.865682,0.0,0.03157965,4.819482,0.7130001,1.0,6.0
116,3028896049.0,22.72274,24.43298,54.13478,83.54078,1.90192,0.0,0.03159219,4.706689,1.191,1.0,6.0
117,3029001219.0,22.69569,24.42986,54.86657,85.13042,1.937998,0.0,0.03160701,4.916162,1.812,1.0,6.0
118,3029104864.0,22.71304,24.46118,55.35241,86.7142,1.97397,0.0,0.03158199,4.711524,1.822,1.0,6.0
119,3029208871.0,22.70171,24.4421,55.10503,88.32181,2.010466,0.0,0.0315831,4.790478,1.819,1.0,6.0
120,3029313375.0,22.68472,24.4127,54.64882,89.90056,2.046279,0.0,0.03161979,4.71958,1.819,1.0,6.0
121,3029416791.0,22.7009,24.4281,54.60063,91.46046,2.08169,0.0,0.03163345,4.90166,1.815,1.0,6.0
122,3029520183.0,22.70171,24.41875,54.27935,93.02778,2.117271,0.0,0.03163345,4.687354,0.717,1.0,6.0
123,3029623628.0,22.68939,24.40457,54.22045,94.57843,2.152454,0.0,0.03163345,4.867822,1.208,1.0,6.0
124,3029728556.0,22.71951,24.41433,53.60467,96.17044,2.188624,0.0,0.03161708,4.717968,1.817,1.0,6.0
125,3029833527.0,22.73245,24.39837,52.74044,97.67676,2.222866,0.0,0.03158722,4.908105,1.817,1.0,6.0
126,3029937199.0,22.71061,24.35786,52.1493,99.19115,2.257259,0.0,0.03158722,4.637402,1.817,1.0,6.0
127,3030040710.0,22.68796,24.34404,52.42881,100.6871,2.291199,0.0,0.03158722,4.79209,0.7270001,1.0,6.0
128,3030144061.0,22.69038,24.36138,52.90108,102.2153,2.325875,0.0,0.03158722,4.753418,1.21,1.0,6.0
129,3030247703.0,22.62647,24.31917,53.43868,103.7488,2.360572,0.0,0.03167539,4.650293,1.815,1.0,6.0
130,3030351320.0,22.6556,24.39958,55.09217,105.3384,2.396586,0.0,0.03165561,4.611621,1.817,1.0,6.0
131,3030455030.0,22.56499,24.38363,57.44712,106.991,2.433876,0.0,0.03165757,4.693799,1.817,1.0,6.0
132,3030558892.0,22.52455,24.36295,58.0222,108.6712,2.471723,0.0,0.03168453,4.69541,0.71,1.0,6.0
133,3030662325.0,22.47035,24.33563,58.76434,110.3465,2.509368,0.0,0.03174169,4.74375,1.242,1.0,6.0
134,3030765888.0,22.45659,24.34996,59.58681,112.0764,2.548214,0.0,0.03177488,4.911328,1.815,1.0,6.0
135,3030869663.0,22.4503,24.3773,60.65308,113.8127,2.587194,0.0,0.03177074,4.626123,1.829,1.0,6.0
136,3030973359.0,22.46468,24.37719,60.20366,115.5555,2.626347,0.0,0.03176722,4.782422,1.817,1.0,6.0
137,3031077035.0,22.45498,24.38108,60.64701,117.2908,2.665313,0.0,0.03175932,4.730859,0.7460001,1.0,6.0
138,3031181049.0,22.47196,24.37732,59.99804,119.0437,2.704703,0.0,0.03175692,4.916162,1.817,1.0,6.0
139,3031284866.0,22.52455,24.40786,59.30409,120.7342,2.742781,0.0,0.03175692,4.685742,0.7320001,1.0,6.0
140,3031389692.0,22.52859,24.35566,57.58205,122.4464,2.781355,0.0,0.03172971,4.90166,1.276,1.0,6.0
141,3031494449.0,22.58441,24.38722,56.79493,124.0632,2.817869,0.0,0.03174248,4.608398,1.815,1.0,6.0
142,3031598361.0,22.59493,24.41968,57.40535,125.7432,2.855829,0.0,0.03178713,4.766308,1.817,1.0,6.0
143,3031702390.0,22.52311,24.36349,57.89726,127.3952,2.893036,0.0,0.03178713,4.774365,1.817,1.0,6.0
144,3031805923.0,22.46711,24.33486,58.64869,129.0955,2.931237,0.0,0.03184633,4.850098,1.815,1.0,6.0
145,3031909741.0,22.50352,24.40983,59.93378,130.815,2.969932,0.0,0.03180709,4.626123,1.817,1.0,6.0
146,3032015063.0,22.51403,24.43507,60.52172,132.6201,3.010573,0.0,0.03174133,4.659961,1.817,1.0,6.0
147,3032120556.0,22.43961,24.37324,60.88475,134.3727,3.049901,0.0,0.03175898,4.803369,1.822,1.0,6.0
148,3032224872.0,22.41049,24.38862,62.29194,136.19,3.090626,0.0,0.0317558,4.729248,1.817,1.0,6.0
149,3032329361.0,22.34496,24.35264,63.14011,138.0135,3.131373,0.0,0.03179717,4.895215,0.756,1.0,6.0
150,3032432982.0,22.27683,24.3336,64.56193,139.8659,3.172638,0.0,0.0318574,4.606787,1.268,1.0,6.0
151,3032536866.0,22.28833,24.32956,63.95614,141.7223,3.214014,0.0,0.03191598,4.838818,1.817,1.0,6.0
152,3032640535.0,22.32797,24.37395,64.11035,143.5512,3.25485,0.0,0.03191345,4.676074,0.751,1.0,6.0
153,3032746033.0,22.35386,24.39269,63.93686,145.4749,3.297852,0.0,0.03188816,4.879101,1.285,1.0,6.0
154,3032852559.0,22.27701,24.2981,63.19473,147.3166,3.338879,0.0,0.031982,4.58584,0.7460001,1.0,6.0
155,3032956540.0,22.09095,24.14573,63.70876,149.1405,3.379171,0.0,0.03225278,4.672852,1.256,1.0,6.0
156,3033060305.0,22.03998,24.08644,62.83811,150.9616,3.41931,0.0,0.03256707,4.775977,1.817,1.0,6.0
157,3033164671.0,22.05535,24.02448,60.46389,152.7153,3.457988,0.0,0.03256707,4.843652,1.815,1.0,6.0
158,3033268561.0,22.06021,24.00411,59.68926,154.4319,3.495855,0.0,0.03256707,4.904883,1.819,1.0,6.0
159,3033372699.0,22.06344,23.99323,59.2559,156.1563,3.533902,0.0,0.03256707,4.693799,1.817,1.0,6.0
160,3033476471.0,22.06425,23.9546,58.04469,157.8137,3.570472,0.0,0.03256707,4.837207,1.3,1.0,6.0
161,3033580440.0,22.04484,23.92692,57.79089,159.5019,3.607687,0.0,0.03256707,4.745361,1.817,1.0,6.0
162,3033684902.0,22.05212,23.89444,56.57004,161.1327,3.643649,0.0,0.03256707,4.917773,1.812,1.0,6.0
163,3033787820.0,22.08627,23.90858,55.95533,162.7192,3.678689,0.0,0.03256707,4.6229,1.815,1.0,6.0
164,3033890279.0,22.05697,23.88381,56.09455,164.322,3.714042,0.0,0.03256707,4.777588,0.758,1.0,6.0
165,3033994138.0,22.05293,23.91575,57.19974,165.987,3.750761,0.0,0.03256707,4.701855,1.283,1.0,6.0
166,3034098832.0,21.99792,23.84788,56.80457,167.6349,3.78701,0.0,0.03256707,4.929053,1.817,1.0,6.0
167,3034203714.0,22.0683,23.90392,56.36443,169.2855,3.823437,0.0,0.03256707,4.572949,1.815,1.0,6.0
168,3034307838.0,22.05535,23.84923,55.08254,170.8617,3.858201,0.0,0.03256707,4.74375,1.817,1.0,6.0
169,3034411746.0,22.0683,23.85502,54.863,172.4591,3.893452,0.0,0.03256707,4.635791,0.725,1.0,6.0
170,3034516158.0,22.05293,23.8196,54.24722,174.0266,3.92802,0.0,0.03256707,4.882324,1.232,1.0,6.0
171,3034619610.0,22.08448,23.83956,54.0127,175.5703,3.962113,0.0,0.0324939,4.629345,1.817,1.0,6.0
172,3034723187.0,22.06991,23.81299,53.64323,177.1241,3.996406,0.0,0.0324939,4.650293,1.815,1.0,6.0
173,3034826599.0,21.12991,22.76462,50.3084,178.5575,4.026693,0.0,0.0324939,4.827539,1.817,1.0,6.0
174,3034929871.0,22.24627,24.28498,62.74137,180.3689,4.06699,0.0,0.0324939,4.777588,0.72,1.0,6.0
175,3035033609.0,22.43071,24.2834,57.01661,182.0091,4.10378,0.0,0.0324939,4.958056,1.218,1.0,6.0
176,3035137730.0,22.49381,24.2609,53.70105,183.5701,4.138894,0.0,0.03290609,4.755029,1.817,1.0,6.0
177,3035241441.0,22.53426,24.31072,53.37978,185.0942,4.173239,0.0,0.0332798,4.861377,1.815,1.0,6.0
178,3035344904.0,22.52293,24.31489,53.37014,186.6399,4.208052,0.0,0.03357605,4.721191,1.815,1.0,6.0
179,3035448541.0,22.54827,24.31095,52.14645,188.1322,4.241699,0.0,0.03380239,4.962891,0.717,1.0,6.0
180,3035552373.0,22.5472,24.30163,51.64811,189.6326,4.275531,0.0,0.03396902,4.858154,1.23,1.0,6.0
181,3035656334.0,22.53183,24.31729,52.33564,191.1329,4.309334,0.0,0.03411561,4.930664,1.817,1.0,6.0
182,3035760080.0,22.55529,24.37616,53.09706,192.6725,4.344061,0.0,0.03429325,4.643847,1.817,1.0,6.0
183,3035863892.0,22.52293,24.32492,52.41917,194.1764,4.377933,0.0,0.03437659,4.924219,1.817,1.0,6.0
184,3035967396.0,22.56176,24.38151,52.74259,195.6963,4.412224,0.0,0.03450252,4.661572,1.817,1.0,6.0
185,3036070530.0,22.54963,24.35605,52.2489,197.1865,4.445828,0.0,0.03457344,4.967724,1.817,1.0,6.0
186,3036174027.0,22.58926,24.376,51.56458,198.6809,4.479586,0.0,0.03465048,4.664795,0.71,1.0,6.0
187,3036277492.0,22.59682,24.41985,52.44987,200.1759,4.513368,0.0,0.0347576,4.817871,1.213,1.0,6.0
188,3036381167.0,22.63699,24.3855,50.23772,201.6378,4.54646,0.0,0.03480469,4.716357,1.817,1.0,6.0
189,3036484940.0,22.68149,24.30251,46.64587,202.9698,4.576672,0.0,0.03475174,4.930664,1.817,1.0,6.0
190,3036588233.0,22.78908,24.31802,44.02748,204.2393,4.605602,0.0,0.03472703,4.666406,1.817,1.0,6.0
191,3036691627.0,22.83842,24.26442,41.15528,205.4169,4.632497,0.0,0.03464931,4.745361,0.679,1.0,6.0
192,3036794953.0,22.93657,24.26914,38.52083,206.526,4.657937,0.0,0.03459336,4.880713,1.056,1.0,6.0
193,3036898913.0,22.8902,24.24687,39.2951,207.6643,4.683992,0.0,0.03452517,4.983838,1.815,1.0,6.0
194,3037003694.0,22.82871,24.2997,42.60102,208.9103,4.712437,0.0,0.0345293,4.714746,1.817,1.0,6.0
195,3037108249.0,22.73973,24.30342,45.29651,210.2168,4.742146,0.0,0.03452124,4.808203,1.817,1.0,6.0
196,3037212129.0,22.74054,24.37238,47.39443,211.5852,4.773265,0.0,0.03443111,4.850098,0.674,1.0,6.0
197,3037316109.0,22.69443,24.40739,49.92608,213.028,4.806007,0.0,0.03430991,4.721191,1.164,1.0,6.0
198,3037419453.0,22.66603,24.47026,52.86753,214.5346,4.840157,0.0,0.03412745,4.951611,1.815,1.0,6.0
199,3037522800.0,22.65479,24.47004,53.44083,216.0802,4.875171,0.0,0.03396755,4.690576,1.184,1.0,6.0
200,3037625559.0,22.74054,24.53735,52.89787,217.5716,4.909086,0.0,0.03396755,4.941943,1.812,1.0,6.0
201,3037728329.0,22.76804,24.56965,53.03923,219.1047,4.943993,0.0,0.03396755,4.708301,1.817,1.0,6.0
202,3037831705.0,22.7667,24.55132,52.53912,220.6036,4.978118,0.0,0.03396755,4.893603,1.817,1.0,6.0
203,3037935108.0,22.74539,24.57429,53.84242,222.1608,5.013537,0.0,0.03396755,4.867822,0.7130001,1.0,6.0
204,3038040154.0,22.72841,24.51862,52.80791,223.7156,5.048875,0.0,0.03390047,4.919384,1.189,1.0,6.0
205,3038145108.0,22.74539,24.52929,52.62157,225.2348,5.083429,0.0,0.03390047,4.706689,1.817,1.0,6.0
206,3038249977.0,22.69443,24.48479,52.82076,226.7875,5.118667,0.0,0.03389508,4.851709,1.817,1.0,6.0
207,3038354609.0,22.74216,24.53764,52.97176,228.3098,5.153287,0.0,0.03389508,4.642236,1.817,1.0,6.0
208,3038457429.0,22.72517,24.5262,53.20308,229.8181,5.187565,0.0,0.03385197,4.682519,0.7,1.0,6.0
209,3038561118.0,22.75025,24.52256,52.35492,231.3488,5.222388,0.0,0.03385197,4.832373,1.201,1.0,6.0
210,3038665284.0,22.71816,24.49268,52.40703,232.8517,5.25653,0.0,0.03386039,4.76792,1.815,1.0,6.0
211,3038768996.0,22.74863,24.54674,53.10349,234.3897,5.291518,0.0,0.03386039,4.626123,1.822,1.0,6.0
212,3038872747.0,22.72759,24.50904,52.61515,235.8987,5.325815,0.0,0.03385808,4.721191,1.817,1.0,6.0
213,3038976560.0,22.75914,24.53347,52.36134,237.4174,5.360378,0.0,0.03388616,4.872656,0.71,1.0,6.0
214,3039080034.0,22.74377,24.5139,52.23605,238.9054,5.394222,0.0,0.03388705,4.742138,1.208,1.0,6.0
215,3039185223.0,22.73811,24.49779,51.92762,240.4609,5.429591,0.0,0.03388705,4.946777,1.817,1.0,6.0
216,3039290485.0,22.73793,24.5124,52.36777,241.9549,5.463561,0.0,0.03388475,4.606787,1.817,1.0,6.0
217,3039396090.0,22.70884,24.49137,52.56929,243.5397,5.499549,0.0,0.03390821,4.940332,1.817,1.0,6.0
218,3039501846.0,22.74332,24.53682,52.89252,245.053,5.533967,0.0,0.03390821,4.717968,0.708,1.0,6.0
219,3039605844.0,22.69605,24.49246,52.93964,246.5972,5.569016,0.0,0.03393329,4.909717,1.817,1.0,6.0
220,3039712189.0,22.69708,24.49855,53.06581,248.1848,5.605047,0.0,0.03394796,4.589062,0.696,1.0,6.0
221,3039817323.0,22.69838,24.48319,52.57481,249.683,5.639054,0.0,0.03394796,4.714746,1.196,1.0,6.0
222,3039922609.0,22.6934,24.48932,52.87304,251.2692,5.675051,0.0,0.03396665,4.669629,1.817,1.0,6.0
223,3040027334.0,22.75231,24.53958,52.55696,252.7505,5.708754,0.0,0.03400619,4.637402,1.812,1.0,6.0
224,3040131886.0,22.70414,24.48879,52.48021,254.3187,5.744359,0.0,0.03400619,4.946777,1.817,1.0,6.0
225,3040237391.0,22.7098,24.49675,52.54768,255.825,5.778566,0.0,0.03400619,4.584229,0.703,1.0,6.0
