,0,1
91,37.10233314345124,-76.38099471118666
92,37.10233393769551,-76.38092652452228
93,37.10233473190058,-76.3808583378552
94,37.10233552606646,-76.38079015118545
95,37.10233632019314,-76.38072196451304
96,37.10233711428062,-76.38065377783796
97,37.10233790832893,-76.3805855911602
98,37.102338702338024,-76.38051740447976
99,37.10233949630792,-76.38044921779667
100,37.10234029023863,-76.38038103111089
101,37.10234029023863,-76.38038103111089
102,37.102343087201014,-76.38037539844561
103,37.10234588416315,-76.38036976577989
104,37.10234868112503,-76.38036413311377
105,37.102351478086646,-76.38035850044723
106,37.102354275047986,-76.38035286778026
107,37.102357072009085,-76.38034723511288
108,37.10235986896991,-76.38034160244507
109,37.10236266593049,-76.38033596977684
110,37.10236546289079,-76.3803303371082
111,37.10236825985084,-76.38032470443913
112,37.10237105681064,-76.38031907176966
113,37.10237385377016,-76.38031343909975
114,37.102376650729425,-76.38030780642944
115,37.10237944768844,-76.3803021737587
116,37.10238224464719,-76.38029654108753
117,37.10238504160567,-76.38029090841596
118,37.1023878385639,-76.38028527574396
119,37.10239063552187,-76.38027964307153
120,37.10239343247958,-76.3802740103987
121,37.10239622943702,-76.38026837772543
122,37.1023990263942,-76.38026274505175
123,37.10240182335112,-76.38025711237765
124,37.10240462030779,-76.38025147970313
125,37.102407417264196,-76.38024584702819
126,37.102410214220335,-76.38024021435285
127,37.10241301117622,-76.38023458167707
128,37.10241580813184,-76.38022894900087
129,37.1024186050872,-76.38022331632425
130,37.10242140204232,-76.38021768364723
131,37.10242419899714,-76.38021205096977
132,37.10242699595173,-76.38020641829189
133,37.102429792906044,-76.3802007856136
134,37.10243258986011,-76.38019515293489
135,37.1024353868139,-76.38018952025575
136,37.10243818376744,-76.38018388757621
137,37.10244098072072,-76.38017825489622
138,37.102443777673734,-76.38017262221584
139,37.102446574626484,-76.38016698953503
140,37.102449371578984,-76.38016135685379
141,37.10245216853122,-76.38015572417214
142,37.1024549654832,-76.38015009149007
143,37.10245776243491,-76.38014445880759
144,37.10246055938636,-76.38013882612466
145,37.102463356337566,-76.38013319344135
146,37.10246615328849,-76.3801275607576
147,37.10246895023916,-76.38012192807342
148,37.102471747189576,-76.38011629538885
149,37.102474544139724,-76.38011066270384
150,37.102477341089624,-76.38010503001841
151,37.102480138039255,-76.38009939733257
152,37.10248293498863,-76.3800937646463
153,37.10248573193774,-76.38008813195961
154,37.10248852888658,-76.3800824992725
155,37.10249132583518,-76.38007686658499
156,37.102494122783504,-76.38007123389704
157,37.10249691973157,-76.38006560120868
158,37.10249971667938,-76.38005996851989
159,37.10250251362692,-76.38005433583069
160,37.10250531057422,-76.38004870314107
161,37.10250810752123,-76.38004307045102
162,37.102510904468005,-76.38003743776056
163,37.102513701414516,-76.38003180506969
164,37.10251649836076,-76.3800261723784
165,37.10251929530674,-76.38002053968667
166,37.10252209225246,-76.38001490699453
167,37.10252488919792,-76.38000927430197
168,37.10252768614312,-76.380003641609
169,37.10253048308807,-76.37999800891559
170,37.10253328003276,-76.37999237622176
171,37.10253607697717,-76.37998674352754
172,37.102538873921326,-76.37998111083287
173,37.102541670865236,-76.37997547813781
174,37.10254446780887,-76.3799698454423
175,37.102547264752246,-76.37996421274639
176,37.10255006169537,-76.37995858005006
177,37.10255285863824,-76.37995294735329
178,37.10255565558082,-76.37994731465614
179,37.102558452523155,-76.37994168195853
180,37.10256124946524,-76.37993604926052
181,37.10256404640707,-76.37993041656209
182,37.10256684334862,-76.37992478386323
183,37.102569640289914,-76.37991915116396
184,37.10257243723095,-76.37991351846428
185,37.10257523417172,-76.37990788576415
186,37.102578031112245,-76.37990225306362
187,37.10258082805249,-76.37989662036267
188,37.10258362499248,-76.3798909876613
189,37.10258642193221,-76.37988535495951
190,37.10258921887169,-76.3798797222573
191,37.102592015810906,-76.37987408955468
192,37.10259481274985,-76.37986845685163
193,37.10259760968854,-76.37986282414816
194,37.10260040662696,-76.37985719144427
195,37.10260320356514,-76.37985155873996
196,37.10260600050305,-76.37984592603524
197,37.102608797440695,-76.37984029333009
198,37.10261159437808,-76.37983466062452
199,37.10261439131521,-76.37982902791855
200,37.102617188252076,-76.37982339521214
201,37.102617188252076,-76.37982339521214
202,37.10262356012756,-76.37982351080392
203,37.10262993200304,-76.37982362639575
204,37.1026363038785,-76.37982374198761
205,37.10264267575396,-76.37982385757951
206,37.10264904762942,-76.37982397317144
207,37.102655419504856,-76.3798240887634
208,37.1026617913803,-76.3798242043554
209,37.102668163255736,-76.37982431994745
210,37.10267453513116,-76.37982443553952
211,37.10268090700658,-76.37982455113163
212,37.10268727888199,-76.37982466672379
213,37.102693650757395,-76.37982478231596
214,37.102700022632796,-76.3798248979082
215,37.10270639450819,-76.37982501350045
216,37.102712766383554,-76.37982512909275
217,37.10271913825894,-76.37982524468508
218,37.102725510134306,-76.37982536027745
219,37.102731882009664,-76.37982547586985
220,37.10273825388502,-76.37982559146229
221,37.102744625760366,-76.37982570705478
222,37.10275099763571,-76.37982582264729
223,37.10275736951103,-76.37982593823983
224,37.10276374138636,-76.37982605383242
225,37.10277011326168,-76.37982616942503
226,37.102776485136985,-76.3798262850177
227,37.102782857012286,-76.3798264006104
228,37.10278922888759,-76.37982651620312
229,37.10279560076287,-76.3798266317959
230,37.102801972638154,-76.3798267473887
231,37.10280834451343,-76.37982686298153
232,37.10281471638869,-76.37982697857441
233,37.10282108826396,-76.37982709416733
234,37.10282746013922,-76.3798272097603
235,37.102833832014454,-76.37982732535328
236,37.10284020388969,-76.3798274409463
237,37.10284657576493,-76.37982755653934
238,37.102852947640145,-76.37982767213245
239,37.10285931951537,-76.37982778772557
240,37.102865691390576,-76.37982790331874
241,37.102872063265785,-76.37982801891195
242,37.102878435140966,-76.37982813450519
243,37.10288480701615,-76.37982825009847
244,37.10289117889134,-76.37982836569178
245,37.1028975507665,-76.37982848128512
246,37.10290392264169,-76.37982859687851
247,37.10291029451684,-76.37982871247193
248,37.102916666392,-76.3798288280654
249,37.10292303826714,-76.3798289436589
250,37.10292941014227,-76.37982905925243
251,37.1029357820174,-76.37982917484598
252,37.10294215389253,-76.37982929043959
253,37.10294852576766,-76.37982940603324
254,37.10295489764276,-76.37982952162692
255,37.102961269517856,-76.37982963722062
256,37.102967641392965,-76.37982975281437
257,37.10297401326804,-76.37982986840817
258,37.10298038514313,-76.37982998400199
259,37.1029867570182,-76.37983009959585
260,37.10299312889327,-76.37983021518974
261,37.10299950076833,-76.37983033078366
262,37.10300587264337,-76.37983044637764
263,37.10301224451841,-76.37983056197164
264,37.103018616393456,-76.37983067756568
265,37.103024988268494,-76.37983079315977
266,37.10303136014351,-76.37983090875387
267,37.10303773201853,-76.37983102434802
268,37.10304410389354,-76.37983113994221
269,37.10305047576853,-76.37983125553643
270,37.103056847643536,-76.37983137113068
271,37.10306321951852,-76.37983148672498
272,37.10306959139349,-76.37983160231931
273,37.103075963268466,-76.37983171791369
274,37.103082335143434,-76.37983183350808
275,37.10308870701839,-76.37983194910252
276,37.10309507889335,-76.379832064697
277,37.10310145076829,-76.37983218029152
278,37.103107822643224,-76.37983229588606
279,37.103114194518156,-76.37983241148065
280,37.10312056639308,-76.37983252707528
281,37.10312693826799,-76.37983264266992
282,37.103133310142915,-76.37983275826464
283,37.103139682017805,-76.37983287385936
284,37.1031460538927,-76.37983298945413
285,37.10315242576759,-76.37983310504893
286,37.103158797642465,-76.37983322064377
287,37.10316516951734,-76.37983333623865
288,37.10317154139221,-76.37983345183356
289,37.10317791326706,-76.3798335674285
290,37.10318428514192,-76.3798336830235
291,37.103190657016754,-76.37983379861852
292,37.103197028891586,-76.37983391421358
293,37.103203400766425,-76.37983402980866
294,37.10320977264124,-76.3798341454038
295,37.10321614451606,-76.37983426099898
296,37.103222516390865,-76.37983437659418
297,37.103228888265676,-76.37983449218942
298,37.103235260140465,-76.3798346077847
299,37.103241632015255,-76.37983472338
300,37.10324800389003,-76.37983483897536
301,37.10324800389003,-76.37983483897536
302,37.10324975829108,-76.37984055429577
303,37.10325151269186,-76.37984626961644
304,37.103253267092335,-76.37985198493736
305,37.10325502149254,-76.37985770025853
306,37.103256775892454,-76.37986341557996
307,37.1032585302921,-76.37986913090165
308,37.10326028469145,-76.37987484622361
309,37.10326203909054,-76.37988056154582
310,37.10326379348932,-76.37988627686826
311,37.10326554788785,-76.37989199219099
312,37.10326730228608,-76.37989770751396
313,37.10326905668404,-76.37990342283719
314,37.10327081108169,-76.37990913816068
315,37.1032725654791,-76.37991485348442
316,37.10327431987619,-76.37992056880842
317,37.103276074273026,-76.37992628413267
318,37.103277828669576,-76.37993199945717
319,37.103279583065834,-76.37993771478195
320,37.10328133746181,-76.37994343010696
321,37.10328309185752,-76.37994914543225
322,37.103284846252926,-76.37995486075778
323,37.10328660064809,-76.37996057608356
324,37.10328835504293,-76.3799662914096
325,37.10329010943751,-76.37997200673591
326,37.10329186383179,-76.37997772206248
327,37.103293618225806,-76.37998343738928
328,37.10329537261954,-76.37998915271636
329,37.10329712701298,-76.37999486804368
330,37.103298881406154,-76.38000058337128
331,37.10330063579904,-76.38000629869912
332,37.10330239019165,-76.38001201402722
333,37.10330414458397,-76.38001772935556
334,37.103305898976004,-76.38002344468417
335,37.10330765336777,-76.38002916001304
336,37.10330940775925,-76.38003487534216
337,37.10331116215045,-76.38004059067154
338,37.10331291654136,-76.38004630600118
339,37.103314670931994,-76.38005202133107
340,37.10331642532235,-76.38005773666121
341,37.10331817971242,-76.38006345199162
342,37.10331993410222,-76.38006916732228
343,37.10332168849172,-76.38007488265319
344,37.10332344288095,-76.38008059798436
345,37.10332519726989,-76.38008631331579
346,37.103326951658545,-76.38009202864747
347,37.103328706046945,-76.3800977439794
348,37.103330460435025,-76.38010345931161
349,37.10333221482285,-76.38010917464406
350,37.10333396921038,-76.38011488997677
351,37.10333572359764,-76.38012060530973
352,37.103337477984624,-76.38012632064296
353,37.103339232371326,-76.38013203597643
354,37.103340986757715,-76.38013775131017
355,37.10334274114387,-76.38014346664416
356,37.1033444955297,-76.3801491819784
357,37.10334624991529,-76.3801548973129
358,37.10334800430056,-76.38016061264766
359,37.10334975868557,-76.38016632798268
360,37.10335151307029,-76.38017204331794
361,37.103353267454736,-76.38017775865347
362,37.103355021838894,-76.38018347398925
363,37.103356776222775,-76.38018918932529
364,37.103358530606364,-76.3801949046616
365,37.10336028498969,-76.38020061999813
366,37.10336203937272,-76.38020633533496
367,37.10336379375547,-76.38021205067201
368,37.103365548137944,-76.38021776600934
369,37.103367302520134,-76.38022348134692
370,37.10336905690204,-76.38022919668475
371,37.10337081128367,-76.38023491202284
372,37.10337256566502,-76.38024062736118
373,37.10337432004609,-76.38024634269979
374,37.10337607442686,-76.38025205803865
375,37.10337782880737,-76.38025777337776
376,37.10337958318758,-76.38026348871713
377,37.10338133756753,-76.38026920405676
378,37.10338309194719,-76.38027491939664
379,37.10338484632656,-76.38028063473678
380,37.10338660070565,-76.38028635007717
381,37.103388355084455,-76.38029206541783
382,37.10339010946299,-76.38029778075874
383,37.10339186384124,-76.3803034960999
384,37.10339361821921,-76.38030921144133
385,37.1033953725969,-76.380314926783
386,37.10339712697431,-76.38032064212493
387,37.103398881351424,-76.38032635746711
388,37.10340063572826,-76.38033207280957
389,37.10340239010484,-76.38033778815226
390,37.103404144481104,-76.38034350349521
391,37.10340589885711,-76.38034921883843
392,37.10340765323282,-76.38035493418191
393,37.103409407608254,-76.38036064952563
394,37.10341116198341,-76.38036636486962
395,37.10341291635829,-76.38037208021386
396,37.10341467073287,-76.38037779555835
397,37.10341642510718,-76.3803835109031
398,37.1034181794812,-76.38038922624811
399,37.10341993385496,-76.38039494159338
400,37.10342168822842,-76.3804006569389
401,37.10342168822842,-76.3804006569389
402,37.103420960431734,-76.38046316228895
403,37.103420232602105,-76.38052566763675
404,37.10341950473955,-76.3805881729823
405,37.103418776844045,-76.3806506783256
406,37.10341804891561,-76.38071318366667
407,37.10341732095424,-76.38077568900547
408,37.10341659295993,-76.38083819434205
409,37.10341586493269,-76.38090069967637
410,37.10341513687251,-76.38096320500846
411,37.1034144087794,-76.38102571033828
412,37.10341368065335,-76.38108821566587
413,37.10341295249436,-76.3811507209912
414,37.103412224302446,-76.38121322631429
415,37.103411496077584,-76.38127573163513
416,37.103410767819796,-76.38133823695372
417,37.10341003952907,-76.38140074227007
418,37.103409311205404,-76.38146324758418
419,37.1034085828488,-76.38152575289602
420,37.10340785445926,-76.38158825820564
421,37.10340712603679,-76.381650763513
422,37.10340639758139,-76.38171326881812
423,37.10340566909304,-76.38177577412097
424,37.103404940571764,-76.38183827942159
425,37.10340421201755,-76.38190078471996
426,37.103403483430405,-76.38196329001607
427,37.10340275481031,-76.38202579530994
428,37.1034020261573,-76.38208830060157
429,37.103401297471336,-76.38215080589096
430,37.10340056875245,-76.38221331117808
431,37.10339984000062,-76.38227581646296
432,37.10339911121586,-76.38233832174559
433,37.103398382398154,-76.38240082702596
434,37.10339765354751,-76.3824633323041
435,37.10339692466394,-76.38252583757998
436,37.103396195747436,-76.38258834285361
437,37.10339546679799,-76.382650848125
438,37.10339473781561,-76.38271335339414
439,37.1033940088003,-76.38277585866102
440,37.103393279752055,-76.38283836392567
441,37.10339255067087,-76.38290086918805
442,37.10339182155675,-76.38296337444818
443,37.10339109240969,-76.38302587970608
444,37.1033903632297,-76.38308838496171
445,37.10338963401677,-76.3831508902151
446,37.1033889047709,-76.38321339546624
447,37.10338817549211,-76.38327590071513
448,37.10338744618037,-76.38333840596177
449,37.1033867168357,-76.38340091120615
450,37.10338598745809,-76.3834634164483
451,37.10338525804755,-76.38352592168818
452,37.103384528604074,-76.38358842692581
453,37.103383799127656,-76.38365093216119
454,37.10338306961832,-76.38371343739432
455,37.10338234007603,-76.3837759426252
456,37.10338161050081,-76.38383844785385
457,37.10338088089265,-76.38390095308021
458,37.10338015125156,-76.38396345830435
459,37.103379421577536,-76.38402596352623
460,37.10337869187057,-76.38408846874584
461,37.10337796213067,-76.38415097396323
462,37.10337723235784,-76.38421347917834
463,37.103376502552074,-76.38427598439122
464,37.10337577271337,-76.38433848960183
465,37.103375042841726,-76.3844009948102
466,37.10337431293715,-76.38446350001632
467,37.10337358299964,-76.38452600522018
468,37.103372853029185,-76.38458851042179
469,37.10337212302581,-76.38465101562116
470,37.10337139298949,-76.38471352081827
471,37.103370662920234,-76.38477602601311
472,37.10336993281805,-76.38483853120572
473,37.10336920268292,-76.38490103639606
474,37.10336847251486,-76.38496354158416
475,37.103367742313864,-76.38502604677
476,37.10336701207993,-76.38508855195359
477,37.10336628181307,-76.38515105713492
478,37.103365551513264,-76.385213562314
479,37.10336482118053,-76.38527606749082
480,37.10336409081485,-76.3853385726654
481,37.103363360416246,-76.38540107783773
482,37.1033626299847,-76.38546358300779
483,37.103361899520216,-76.38552608817561
484,37.103361169022804,-76.38558859334117
485,37.10336043849245,-76.38565109850447
486,37.10335970792916,-76.38571360366552
487,37.103358977332945,-76.38577610882433
488,37.103358246703785,-76.38583861398087
489,37.10335751604169,-76.38590111913516
490,37.10335678534666,-76.38596362428719
491,37.10335605461869,-76.38602612943697
492,37.1033553238578,-76.3860886345845
493,37.10335459306396,-76.38615113972976
494,37.10335386223719,-76.38621364487277
495,37.10335313137748,-76.38627615001353
496,37.10335240048484,-76.38633865515204
497,37.10335166955927,-76.38640116028829
498,37.10335093860075,-76.38646366542228
499,37.10335020760931,-76.38652617055402
500,37.103349476584924,-76.38658867568351
501,37.103349476584924,-76.38658867568351
502,37.10335214092214,-76.3865944077516
503,37.103354805259094,-76.38660013982008
504,37.10335746959576,-76.38660587188896
505,37.10336013393213,-76.38661160395823
506,37.1033627982682,-76.38661733602791
507,37.103365462604,-76.38662306809798
508,37.103368126939515,-76.38662880016844
509,37.103370791274756,-76.3866345322393
510,37.10337345560969,-76.38664026431054
511,37.10337611994434,-76.3866459963822
512,37.10337878427871,-76.38665172845424
513,37.103381448612794,-76.38665746052669
514,37.103384112946586,-76.38666319259953
515,37.10338677728009,-76.38666892467275
516,37.1033894416133,-76.38667465674638
517,37.103392105946234,-76.38668038882041
518,37.103394770278896,-76.38668612089484
519,37.10339743461125,-76.38669185296965
520,37.10340009894332,-76.38669758504487
521,37.103402763275106,-76.38670331712048
522,37.10340542760661,-76.38670904919647
523,37.10340809193782,-76.38671478127287
524,37.10341075626875,-76.38672051334967
525,37.10341342059939,-76.38672624542686
526,37.10341608492975,-76.38673197750444
527,37.1034187492598,-76.38673770958243
528,37.10342141358959,-76.38674344166081
529,37.10342407791909,-76.38674917373959
530,37.103426742248296,-76.38675490581875
531,37.103429406577206,-76.38676063789832
532,37.10343207090585,-76.38676636997828
533,37.1034347352342,-76.38677210205863
534,37.10343739956225,-76.38677783413938
535,37.10344006389003,-76.38678356622053
536,37.10344272821751,-76.38678929830208
537,37.10344539254472,-76.38679503038402
538,37.103448056871635,-76.38680076246636
539,37.10345072119825,-76.38680649454909
540,37.1034533855246,-76.38681222663222
541,37.103456049850664,-76.38681795871574
542,37.103458714176426,-76.38682369079966
543,37.1034613785019,-76.38682942288396
544,37.1034640428271,-76.38683515496868
545,37.103466707152,-76.3868408870538
546,37.10346937147663,-76.38684661913929
547,37.10347203580097,-76.3868523512252
548,37.10347470012501,-76.38685808331148
549,37.10347736444877,-76.38686381539817
550,37.10348002877226,-76.38686954748526
551,37.10348269309545,-76.38687527957275
552,37.10348535741835,-76.38688101166062
553,37.103488021740965,-76.38688674374889
554,37.103490686063296,-76.38689247583757
555,37.103493350385335,-76.38689820792662
556,37.10349601470708,-76.38690394001608
557,37.103498679028554,-76.38690967210593
558,37.103501343349734,-76.3869154041962
559,37.10350400767064,-76.38692113628684
560,37.10350667199124,-76.38692686837788
561,37.10350933631157,-76.38693260046932
562,37.10351200063162,-76.38693833256114
563,37.10351466495136,-76.38694406465338
564,37.103517329270815,-76.38694979674601
565,37.10351999358999,-76.38695552883904
566,37.10352265790889,-76.38696126093245
567,37.10352532222749,-76.38696699302626
568,37.10352798654581,-76.38697272512047
569,37.10353065086384,-76.38697845721508
570,37.10353331518157,-76.38698418931008
571,37.10353597949903,-76.38698992140547
572,37.1035386438162,-76.38699565350127
573,37.10354130813309,-76.38700138559746
574,37.10354397244968,-76.38700711769404
575,37.103546636766,-76.38701284979102
576,37.10354930108202,-76.3870185818884
577,37.103551965397756,-76.38702431398617
578,37.10355462971321,-76.38703004608433
579,37.10355729402836,-76.3870357781829
580,37.103559958343254,-76.38704151028186
581,37.10356262265783,-76.38704724238121
582,37.10356528697214,-76.38705297448097
583,37.10356795128616,-76.38705870658112
584,37.10357061559988,-76.38706443868166
585,37.10357327991333,-76.3870701707826
586,37.10357594422649,-76.38707590288392
587,37.103578608539365,-76.38708163498565
588,37.10358127285195,-76.38708736708777
589,37.103583937164245,-76.3870930991903
590,37.103586601476266,-76.38709883129322
591,37.10358926578799,-76.38710456339653
592,37.10359193009942,-76.38711029550024
593,37.10359459441058,-76.38711602760434
594,37.10359725872145,-76.38712175970883
595,37.10359992303203,-76.38712749181373
596,37.103602587342316,-76.38713322391904
597,37.10360525165232,-76.38713895602471
598,37.10360791596204,-76.3871446881308
599,37.10361058027146,-76.38715042023728
600,37.103613244580615,-76.38715615234415
601,37.103613244580615,-76.38715615234415
602,37.10361779590537,-76.3871562353514
603,37.10362234723012,-76.38715631835866
604,37.10362689855488,-76.38715640136593
605,37.10363144987963,-76.38715648437324
606,37.103636001204364,-76.38715656738056
607,37.10364055252911,-76.3871566503879
608,37.10364510385384,-76.38715673339524
609,37.103649655178565,-76.38715681640262
610,37.10365420650331,-76.38715689941
611,37.103658757828036,-76.38715698241742
612,37.10366330915275,-76.38715706542484
613,37.10366786047747,-76.3871571484323
614,37.10367241180219,-76.38715723143976
615,37.103676963126894,-76.38715731444725
616,37.1036815144516,-76.38715739745476
617,37.1036860657763,-76.38715748046229
618,37.103690617101016,-76.38715756346983
619,37.10369516842571,-76.38715764647738
620,37.1036997197504,-76.38715772948495
621,37.10370427107509,-76.38715781249256
622,37.103708822399774,-76.38715789550018
623,37.10371337372446,-76.38715797850782
624,37.10371792504913,-76.38715806151546
625,37.103722476373804,-76.38715814452314
626,37.103727027698476,-76.38715822753083
627,37.10373157902315,-76.38715831053855
628,37.10373613034781,-76.38715839354627
629,37.10374068167246,-76.38715847655402
630,37.10374523299713,-76.38715855956178
631,37.103749784321764,-76.38715864256956
632,37.10375433564643,-76.38715872557738
633,37.10375888697107,-76.3871588085852
634,37.10376343829571,-76.38715889159303
635,37.103767989620344,-76.38715897460088
636,37.10377254094498,-76.38715905760877
637,37.10377709226962,-76.38715914061667
638,37.10378164359424,-76.38715922362458
639,37.10378619491887,-76.38715930663251
640,37.10379074624348,-76.38715938964046
641,37.103795297568105,-76.38715947264843
642,37.10379984889271,-76.38715955565644
643,37.10380440021732,-76.38715963866443
644,37.10380895154193,-76.38715972167246
645,37.10381350286652,-76.38715980468051
646,37.10381805419113,-76.38715988768857
647,37.103822605515724,-76.38715997069666
648,37.10382715684032,-76.38716005370476
649,37.10383170816489,-76.38716013671286
650,37.10383625948948,-76.38716021972101
651,37.10384081081407,-76.38716030272917
652,37.10384536213864,-76.38716038573735
653,37.10384991346321,-76.38716046874553
654,37.10385446478778,-76.38716055175375
655,37.103859016112345,-76.38716063476198
656,37.1038635674369,-76.38716071777024
657,37.10386811876146,-76.3871608007785
658,37.10387267008602,-76.38716088378679
659,37.10387722141058,-76.3871609667951
660,37.103881772735114,-76.38716104980342
661,37.103886324059644,-76.38716113281177
662,37.103890875384195,-76.38716121582014
663,37.10389542670873,-76.38716129882852
664,37.10389997803326,-76.38716138183692
665,37.103904529357784,-76.38716146484533
666,37.10390908068232,-76.38716154785378
667,37.103913632006844,-76.38716163086222
668,37.10391818333135,-76.38716171387071
669,37.10392273465586,-76.3871617968792
670,37.103927285980376,-76.38716187988771
671,37.10393183730489,-76.38716196289624
672,37.103936388629386,-76.38716204590479
673,37.10394093995387,-76.38716212891336
674,37.103945491278374,-76.38716221192195
675,37.10395004260287,-76.38716229493053
676,37.10395459392736,-76.38716237793918
677,37.103959145251835,-76.3871624609478
678,37.10396369657632,-76.38716254395646
679,37.10396824790079,-76.38716262696515
680,37.10397279922527,-76.38716270997385
681,37.10397735054974,-76.38716279298256
682,37.1039819018742,-76.38716287599131
683,37.103986453198665,-76.38716295900005
684,37.103991004523124,-76.38716304200882
685,37.103995555847575,-76.38716312501761
686,37.10400010717203,-76.38716320802642
687,37.104004658496486,-76.38716329103525
688,37.10400920982092,-76.3871633740441
689,37.10401376114536,-76.38716345705296
690,37.1040183124698,-76.38716354006186
691,37.104022863794235,-76.38716362307076
692,37.10402741511866,-76.38716370607969
693,37.10403196644308,-76.38716378908863
694,37.104036517767504,-76.38716387209759
695,37.10404106909192,-76.38716395510656
696,37.10404562041634,-76.38716403811556
697,37.10405017174075,-76.38716412112457
698,37.104054723065154,-76.38716420413361
699,37.104059274389556,-76.38716428714265
700,37.10406382571397,-76.38716437015174
